DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2007,27476.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2008,28116.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2009,28706.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2010,29666.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2011,30591,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2012,31757,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2013,32840,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2014,34130,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2015,35370,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2016,36917,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2017,38415,b
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2018,39734,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2019,41130,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2020,42549,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LU,2021,43859,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2005,127224.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2006,131401.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2007,134958.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2008,135454.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2009,133450.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2010,131857.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2011,132704,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2012,133043,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2013,135555,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2014,139610,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2015,141822,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2016,143381,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2017,144574,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2018,143946,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2019,141408,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2020,138282,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,LV,2021,133517,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2006,186343.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2007,196152.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2008,212879.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2009,223987.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2010,228954.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2011,231129,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2012,233095,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2013,236976,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2014,243191,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2015,249249,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MD,2017,259811,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2005,30666.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2006,34270.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2007,36532.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2008,37843.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2009,39478.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2010,40679.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2011,41120,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2012,41999,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2013,42306,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2014,42682,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2015,42283,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2016,42329,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2017,42228,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2018,42085,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2019,41896,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2020,41594,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,ME,2021,41116,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2005,107299.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2006,113613.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2007,118708.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2008,123299.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2009,124788.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2010,128118.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2011,130158,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2012,133523,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2013,134001,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2014,134995,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2015,135722,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2016,137042,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2017,137305,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2018,136613,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2019,137168,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2020,137938,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MK,2021,137892,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2005,30434.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2006,30996.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2007,30608.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2008,29993.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2009,29327.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2010,29028.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2011,28835,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2012,29293,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2013,29722,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2014,30308,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2015,30748,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2016,31279,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2017,31277,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2018,31264,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2019,31005,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2020,30863,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,MT,2021,29946,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2005,1114078.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2006,1147612.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2007,1111042.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2008,1090011.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2009,1081132.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2010,1082844.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2011,1090247,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2012,1104542,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2013,1115177,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2014,1131309,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2015,1151386,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2016,1170614,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2017,1191605,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2018,1211510,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2019,1231532,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2020,1250592,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NL,2021,1263557,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2005,300506.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2006,301166.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2007,294232.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2008,292523.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2009,293125.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2010,295215.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2011,298842,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2012,305263,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2013,308597,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2014,311914,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2015,315722,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2016,317726,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2017,319031,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2018,322182,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2019,325700,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2020,331899,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,NO,2021,339326,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2005,2264454.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2006,2483272.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2007,2604139.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2008,2692941.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2009,2755210.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2010,2824762.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2011,2876908,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2012,2898139,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2013,2915623,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2014,2913850,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2015,2890758,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2016,2810764,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2017,2710407,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2018,2589297,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2019,2474876,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2020,2372474,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PL,2021,2292353,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2005,623002.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2006,630809.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2007,645359.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2008,661133.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2009,660936.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2010,667204.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2011,674676,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2012,676046,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2013,680753,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2014,689029,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2015,694551,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2016,703719,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2017,714805,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2018,722561,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2019,728938,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2020,740141,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,PT,2021,742729,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2005,1062848.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2006,1208501.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2007,1209086.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2008,1327613.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2009,1465440.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2010,1457373.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2011,1453988,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2012,1450352,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2013,1448105,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2014,1437753,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2015,1393876,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2016,1326224,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2017,1254281,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2018,1181022,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2019,1116040,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2020,1062251,e
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RO,2021,1013972,e
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2005,472691.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2006,523243.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2007,541767.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2008,563916.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2009,573938.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2010,583941.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2011,596853,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2012,596304,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2013,569602,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2014,548931,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2015,524659,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2016,511358,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2017,499395,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2018,492903,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2019,484075,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2020,473301,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RS,2021,461806,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2006,8590068.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2007,8985204.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2008,9349636.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2009,9600108.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2010,9747960.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2011,10021759,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,RU,2014,10634059,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2005,642686.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2006,630482.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2007,612857.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2008,598262.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2009,585906.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2010,575354.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2011,571439,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2012,574437,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2013,576186,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2014,576035,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2015,579308,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2016,580194,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2017,581418,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2018,586614,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2019,598967,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2020,620108,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SE,2021,641673,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2005,116497.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2006,129274.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2007,135402.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2008,140723.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2009,146009.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2010,149688.0,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2011,151186,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2012,153587,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2013,153090,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2014,151461,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2015,150555,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2016,149432,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2017,148636,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2018,148581,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2019,149547,
ESTAT:DEMO_PJANGROUP(1.0),28/02/22 11:00:00,A,NR,T,Y55-59,SI,2020,150370,
