"COUNTRY,""Country"",""SERIES"",""Series"",""TIME"",""Time"",""Unit Code"",""Unit"",""PowerCode Code"",""PowerCode"",""Reference Period Code"",""Reference Period"",""Value"",""Flag Codes"",""Flags"""
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",53776.6554149845,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54852.5811702615,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55120.5236007334,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55403.9267886579,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54224.1509763159,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54117.1054195178,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",54690.6441797876,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55752.92248311,,"
"NOR,""Norway"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",55779.8295229485,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21996.4845110157,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22139.2430554731,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22849.7029460017,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24069.8666402046,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24006.8531436516,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24687.9147398017,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24657.947290003,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24406.4036465033,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24671.2251179612,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",25197.7378991008,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",25854.4755586001,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27144.6525145949,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28294.2608185384,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",30212.1776262265,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",31958.8646972613,,"
"POL,""Poland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",32527.0516416767,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28148.1283058489,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27536.4308439154,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27719.6847578631,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27630.7290963327,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28912.9663135127,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28791.8067311264,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28095.9684388303,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26889.5257691353,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27405.6799140251,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26934.7435585112,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26854.7824639493,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26699.0750431604,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26819.6956570045,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27263.3186320833,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27977.8727594158,,"
"PRT,""Portugal"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",28410.0381459127,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",16588.6551834978,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",17160.7012382722,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",18212.6352297401,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",18398.4523388091,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19028.1902557617,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19857.6626283858,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19688.5859056811,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19436.8973748489,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19589.6626505586,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19980.1835432243,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",20770.9306869627,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21429.7972808673,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22071.9063755831,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22692.3963800056,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23437.8341806932,,"
"SVK,""Slovak Republic"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23618.9987388768,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",37825.0180076595,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",37646.3859191017,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",38053.4313380871,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39398.4459845668,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41882.8217124587,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41485.9217785613,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",40743.4977284177,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39605.7231631446,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39607.5491422686,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39484.1401956281,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",40072.2009864528,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39844.8654865722,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39325.9436907519,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39032.6393520738,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39054.6761544944,,"
"ESP,""Spain"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",37922.2024818766,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",37649.7667406336,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",38701.2384294153,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",40054.091743044,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",40860.7815199667,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41016.9656550011,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41533.8891289532,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",42160.8183463129,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",43079.8807886723,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",43552.2269056241,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44066.0424889516,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",44719.090412452,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45423.0343565982,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45680.5134360005,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",45916.5839424171,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",46417.9753348127,,"
"SWE,""Sweden"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",47020.4898878129,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",61063.1580079413,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",61254.4738602834,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",61997.8518858781,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",62316.0692047851,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",63567.3218880915,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",63277.4831447481,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",63533.2433176316,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",64582.352888541,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65431.0694188698,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65547.8341156918,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65909.5771392198,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65453.3642124618,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65150.6586711521,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",64963.4039752928,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",65905.7225341112,,"
"CHE,""Switzerland"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",64824.3810949184,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",33232.9225539187,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",34323.215087887,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35081.1216460331,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35608.5179281152,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35926.5793703328,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",36976.1109988297,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",36856.7846021919,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35730.420177285,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35193.4141089646,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",35879.2655017795,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",36635.9479194711,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",38048.9341606502,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",38705.8105759538,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",39376.8734926802,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",40532.8461694317,,"
"SVN,""Slovenia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",41445.1742823172,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2005"",""2005"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",17660.7768566833,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2006"",""2006"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",19269.6519341551,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2007"",""2007"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22405.1384365077,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2008"",""2008"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22692.8543790954,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2009"",""2009"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22216.1392807988,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2010"",""2010"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21990.5401912126,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2011"",""2011"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21483.0297721717,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2012"",""2012"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",21807.7087871146,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2013"",""2013"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",22326.7107882809,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2014"",""2014"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",23528.107980173,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2015"",""2015"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24633.060399567,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2016"",""2016"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",24932.2835687872,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2017"",""2017"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",26417.3581993049,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2018"",""2018"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",27919.8352648357,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2019"",""2019"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",29948.4043811778,,"
"EST,""Estonia"",""USDPPP"",""In 2020 constant prices at 2020 USD PPPs"",""2020"",""2020"",""USD"",""US Dollar"",""0"",""Units"",""2020"",""2020"",30720.2630723187,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2005"",""2005"",""ISK"",""Iceland Krona"",""0"",""Units"",,,4764368.15907614,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2006"",""2006"",""ISK"",""Iceland Krona"",""0"",""Units"",,,5381234.72135811,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2007"",""2007"",""ISK"",""Iceland Krona"",""0"",""Units"",,,5805221.13342785,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2008"",""2008"",""ISK"",""Iceland Krona"",""0"",""Units"",,,5889842.17797142,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2009"",""2009"",""ISK"",""Iceland Krona"",""0"",""Units"",,,5773588.26646138,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2010"",""2010"",""ISK"",""Iceland Krona"",""0"",""Units"",,,6169648.26874758,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2011"",""2011"",""ISK"",""Iceland Krona"",""0"",""Units"",,,6672695.83975007,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2012"",""2012"",""ISK"",""Iceland Krona"",""0"",""Units"",,,7021042.61644509,,"
"ISL,""Iceland"",""CPNCU"",""Current prices in NCU"",""2013"",""2013"",""ISK"",""Iceland Krona"",""0"",""Units"",,,7393990.51928996,,"
